"","age","sex","2010.x","2011.x","2012.x","2013.x","2014.x","2015.x","2016.x","2017.x","2018.x","Treatment","Setting","ValueType","2010.y","2011.y","2012.y","2013.y","2014.y","2015.y","2016.y","2017.y","2018.y","2010","2011","2012","2013","2014","2015","2016","2017","2018","value","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028"
"651",23,1,345646,365775,365620,374878,382818,374132,371239,372330,364520,"FollowUp","OPA","Activities",10938.5094012565,22639.5798482871,32425.3882691828,44154.5575228264,56324.6878220659,63245.7491874992,73242.6980938786,83040.0879960521,100315.055008017,10894.9120730231,22549.3458723855,32296.1512549234,43978.5718682268,56100.1960003246,62993.6722741331,72950.776605094,82709.1173089054,38536209039.2402,0.251375283712273,48223259519.6746,60345395062.9634,75514735867.6449,94497274020.8315,118251553087.854,147977070794.731,185174848948.667,231723229139.516,289972721607.185,362864696770.012
"652",23,1,345646,365775,365620,374878,382818,374132,371239,372330,364520,"FollowUp","OPA","Cost",1133245.05932637,2187870.48263925,3261600.87569854,4457891.6879558,5699487.37700055,6766454.70464314,7261080.60147182,8700351.21842259,10092433.3862664,1128728.31440181,2179150.34499848,3248601.19916786,4440123.98670699,5676771.08058189,6739485.8247059,7232140.30415168,8665674.45818944,4037376066633.78,0.251321204190082,5052054281468.4,6321742647120.69,7910530621774.86,9898614703421.83,12386346470499.5,15499297980980.9,19394600213662,24268874494144.7,30368157256351.1,38000319107051.1
"653",23,1,345646,365775,365620,374878,382818,374132,371239,372330,364520,"MHLD","APC","Activities",388.080761988265,782.896819592999,1113.56620144181,1608.30540710039,1880.50250132771,2228.42365768587,2641.90258436128,3121.27255941905,3345.82539135974,386.533998737367,779.77644840122,1109.12789002176,1601.89522668542,1873.00743213805,2219.54188832559,2631.37282295541,3108.83218575504,1436743742.06546,0.24123497460295,1783336582.19356,2213539737.30754,2747522939.61954,3410321566.17969,4233010402.58494,5254160559.54653,6521647848.68856,8094897401.83633,10047669770.9818,12471519133.0034
"654",23,1,345646,365775,365620,374878,382818,374132,371239,372330,364520,"MHLD","APC","Cost",38111.2314360997,76032.398380872,116116.619247849,156479.559973523,198656.46311061,236968.377485797,275689.048318596,303495.147379959,365156.703780255,37959.3325067896,75729.3580572788,115653.816303042,155855.883521117,197864.683288496,236023.898877679,274590.241754648,302285.514780837,139796400257.956,0.242083010560751,173638733697.958,215673721101.516,267884664804.611,332734990943.569,413284479270.093,513333630229.829,637602980857.945,791955830006.546,983674881565.669,1221805858308.08
"655",23,1,345646,365775,365620,374878,382818,374132,371239,372330,364520,"MHLD","OPA","Activities",368.923309056712,773.383374089595,1155.75763167739,1563.34609436102,1988.67950675693,2372.58967150751,2772.24284828992,3165.72488062663,3528.77409872811,367.452901160363,770.300920386482,1151.15115898736,1557.11510709228,1980.75327933172,2363.13330347075,2761.19359313403,3153.10733451916,1456588966.03632,0.240709851588814,1807204279.87683,2242216153.87664,2781939671.50633,3451579956.96365,4282409256.1513,5313227352.64204,6592173520.15413,8178974629.83814,10147734399.1351,12590394040.3137
"656",23,1,345646,365775,365620,374878,382818,374132,371239,372330,364520,"MHLD","OPA","Cost",38119.9515898548,74106.7677260521,117745.706299252,154588.894023345,195094.814502625,227921.16587524,276084.490035543,318369.206469404,342883.267339241,37968.017904858,73811.402337739,117276.410345178,153972.753148318,194317.230249369,227012.746499665,274984.10736998,317100.290725522,146807944765.628,0.243440155408974,182546893654.644,226986137815.356,282243678480.809,350953123433.378,436389206343.264,542623862554.267,674720299983.096,838974314668.57,1043214352215.62,1297174616243.87
"657",23,1,345646,365775,365620,374878,382818,374132,371239,372330,364520,"NonElective","APC","Activities",101.458028477914,212.012380377363,311.641582467282,408.707945456974,503.894677000825,589.177294805285,698.132491656605,838.965207326602,915.290570084981,101.053649891471,211.167368228286,310.399480836831,407.078968985313,501.886317285401,586.829026410841,695.349963409597,835.621365841581,389088158.838229,0.250577031129967,486584714.527737,608511667.687319,760990714.784352,951677508.812487,1190146033.56388,1488369293.26542,1861320451.99688,2327724604.83975,2910998925.60866,3640428394.01021
"658",23,1,345646,365775,365620,374878,382818,374132,371239,372330,364520,"NonElective","APC","Cost",10468.3429807907,20912.8132540784,30159.3973373058,42224.5696597601,48700.275454827,61583.4278679487,69653.0682668127,80108.8542021733,95149.0863248135,10426.6195824508,20829.4616062188,30039.1918233,42056.2763068505,48506.1720522356,61337.9764247943,69375.453870893,79789.5664561983,37155931399.2148,0.250702496509404,46471016161.1301,58121415928.0543,72692600001.879,90916816300.1095,113709889121.234,142217242201.735,177871459868.392,222464278915.17,278236629023.368,347991246539.887
"659",23,2,353538,364530,359492,360560,368725,366730,354884,352920,345682,"AE","AE","Activities",124.811557822614,256.469696505066,373.872111946187,542.810340468462,658.222310009104,740.116930669967,923.217896381459,1034.03624567236,1145.90771913315,119.275758101886,245.09442886915,357.289664222548,518.734931238782,629.028003460158,707.290330557088,882.270171169805,988.173365183757,436388196.196283,0.251306153926725,546055235.401393,683282276.441669,854995317.380523,1069860902.21678,1338723530.78946,1675152992.48336,2096129248.2632,2622899427.77754,3282050195.10893,4106849606.63621
"660",23,2,353538,364530,359492,360560,368725,366730,354884,352920,345682,"AE","AE","Cost",13500.8637421583,24754.623396015,38965.7984250787,52344.7290174794,66162.0061814944,80800.7243904521,90828.1854205028,107788.658615245,116343.699564155,12902.0563958095,23656.6750996149,37237.5381597431,50023.0695387287,63227.5053890052,77216.9486943668,86799.6591184788,103007.880002515,45435158325.8248,0.249813830039754,56785489245.6618,70971289804.8018,88700899533.8006,110859610974.311,138553874988.521,173166549166.252,216425948048.241,270492143050.157,338064821301.177,422518089112.129
"661",23,2,353538,364530,359492,360560,368725,366730,354884,352920,345682,"Elective","APC","Activities",359.835073535026,748.830448885089,1101.63584737715,1492.72057858699,1825.35013606728,2333.83609221877,2637.12176695577,2873.53520389933,3260.64313262004,343.875214253291,715.617375816154,1052.77470404521,1426.51355172006,1744.38990329915,2230.32284863046,2520.15681438474,2746.08454422682,1212602509.98382,0.251204473525854,1517213685.10043,1898344550.09231,2375217193.36892,2971882377.93871,3718432526.06957,4652519411.12229,5821253100.36208,7283577920.69928,9113245277.65307,11402533259.7379
"662",23,2,353538,364530,359492,360560,368725,366730,354884,352920,345682,"Elective","APC","Cost",38900.6834596445,73010.6551633436,113194.646848541,144558.788847662,184151.344927003,219650.809323488,265361.852687505,311572.509934508,351948.132915949,37175.3112554287,69772.3944484363,108174.095023504,138147.135016141,175983.632083715,209908.579436104,253592.188918971,297753.252779389,131693897442.942,0.25323601083905,165043534683.24,206838501021.2,259217457907.737,324860652888.132,407127068704.091,510226303487.311,639433977207.592,801361686790.591,1004295323592.69,1258619065043.62
"663",23,2,353538,364530,359492,360560,368725,366730,354884,352920,345682,"First","OPA","Activities",2314.59708914516,4650.26633423696,6679.59422195144,8675.67458077028,11272.2436404819,12838.4477437991,15660.3448691412,17239.047308085,20514.0423800607,2211.93715810018,4444.01185329407,6383.33242958599,8290.88011334118,10772.2828653297,12269.0207077573,14965.7574906526,16474.4393267526,7272463489.41686,0.250819478847362,9096538991.76887,11378128160.999,14231984336.5993,17801643230.869,22266642108.6622,27851549678.0376,34837260853.3744,43575124465.0874,54504614474.1295,68175433471.3071
"664",23,2,353538,364530,359492,360560,368725,366730,354884,352920,345682,"First","OPA","Cost",230375.191930664,440774.516157534,640848.080656575,863088.295775297,1065706.01414659,1391626.35342369,1569607.2165355,1743408.05613464,2037550.76317957,220157.300692059,421224.728573627,612424.377853592,824807.514491352,1018438.47612039,1329903.18520887,1499990.0164738,1666082.22190396,735842643295.792,0.251446394830846,920867623115.318,1152416467064.11,1442187433051.09,1804820263762.13,2258635812402.78,2826561644667.29,3537290379986.03,4426729293503.34,5539814415246.86,6932780777992.63
"665",23,2,353538,364530,359492,360560,368725,366730,354884,352920,345682,"FollowUp","OPA","Activities",10415.858654218,21726.7378048306,31854.7822673251,42517.1202647121,52519.0823260971,63439.5994878596,77943.0606691406,85955.6458925405,99417.8282239672,9953.88134670695,20763.0861112652,30441.9187644922,40631.3472914909,50189.6897093744,60625.8463126363,74486.0316807028,82143.2326126492,36269488749.0323,0.251103887319188,45376898364.9938,56771213938.9315,71026686446.8265,88861763517.0257,111175297770.189,139091847214.152,174018350744.032,217715035080.733,272384126717.338,340780839780.104
"666",23,2,353538,364530,359492,360560,368725,366730,354884,352920,345682,"FollowUp","OPA","Cost",1061765.37932421,2188019.69781936,3237812.0824402,4333160.65168297,5485167.57636073,6559531.55831653,7600275.52191906,8629579.00926763,9805473.00272884,1014672.6213066,2090973.88697106,3094204.55494492,4140970.84214991,5241882.50190861,6268594.93672385,7263178.51066722,8246829.03079694,3638142766374.6,0.250018601607904,4547746133273.49,5684767261982.28,7106064823289.48,8882713213343.44,11103556749427.6,13879652480793.5,17349823784845.2,21687602465675.7,27109906506372.1,33887887420816.3
"667",23,2,353538,364530,359492,360560,368725,366730,354884,352920,345682,"MHLD","APC","Activities",381.738796837449,798.865995974806,1145.71504250785,1484.95554249597,1853.31102643542,2423.67275755704,2783.6655689501,2965.79816623067,3364.56589400695,364.807435978009,763.433683178093,1094.89884308694,1419.09292030897,1771.11063697194,2316.17496481666,2660.20092073945,2834.25534321994,1243657737.3727,0.243327763494301,1546274193.15999,1922525634.33056,2390329497.19268,2971963027.75903,3695124144.49139,4594250438.40427,5712159122.51389,7102086026.51877,8830220735.49571,10978858598.2249
"668",23,2,353538,364530,359492,360560,368725,366730,354884,352920,345682,"MHLD","APC","Cost",37791.9390217744,73579.8018596331,114779.297421007,148432.00811058,192850.819554472,236865.702673897,262471.182247209,312898.836159477,353587.910708225,36115.743250067,70316.2976322071,109688.461174002,141848.564370431,184297.256634049,226359.936111992,250829.729141975,299020.752109846,131298951713.285,0.244181268547631,163359696301.609,203249074174.092,252878690937.053,314626930478.728,391452933482.271,487038407356.663,605964063496.431,753929137215.268,938024510335.513,1167072525198.01
"669",23,2,353538,364530,359492,360560,368725,366730,354884,352920,345682,"MHLD","OPA","Activities",383.956918749497,781.44922689,1128.53357128181,1527.89820112318,1854.52383993685,2329.34755388885,2612.47391506801,3016.23756783847,3578.99727718295,366.927176947815,746.789404615139,1078.47942615519,1460.13093194849,1772.26965823843,2226.03339161694,2496.60217512871,2882.45759283473,1265714980.20226,0.244218696323327,1574826242.58416,1959428254.48382,2437957268.33296,3033352014.09721,3774153288.46977,4695872084.30425,5842691842.83413,7269586427.71002,9044955347.89511,11253902551.2608
"670",23,2,353538,364530,359492,360560,368725,366730,354884,352920,345682,"MHLD","OPA","Cost",37688.7157763401,79481.7749172288,116291.537601679,149411.633040898,202299.020061047,223259.514509553,266828.143002839,303714.307419183,344357.754981002,36017.0982922786,75956.4989326518,111133.628569783,142784.739739584,193326.398628431,213357.226775686,254993.444475827,290243.587178822,127256804296.707,0.24234469387262,158096815577.201,196410739950.493,244009840597.09,303144330718.499,376609750745.693,467879125499.602,581267148938.192,722134158205.828,897139539711.181,1114556546823.51
"671",23,2,353538,364530,359492,360560,368725,366730,354884,352920,345682,"NonElective","APC","Activities",105.211171788269,207.617003525826,290.807079005322,412.488253313436,525.744845661491,578.682663100228,731.235973026984,842.966147281633,945.89314294007,100.544713123995,198.408512179456,277.908836448081,394.193053755546,502.426346793597,553.016199347465,698.803272354971,805.577848921185,355622390.147007,0.250850222441583,444830345.820591,556416137.018452,695993248.759617,870583310.028807,1088969327.00346,1362137524.91434,1703830026.03513,2131236167.0687,2665857233.65343,3334588113.71289
"672",23,2,353538,364530,359492,360560,368725,366730,354884,352920,345682,"NonElective","APC","Cost",10348.4875956836,20873.0915979438,30900.2546887005,39827.4563710144,50068.379081763,57936.0846228493,67857.1433961178,80092.2364001934,86863.2998793747,9889.4984143807,19947.3018982204,29529.727597618,38060.978765076,47847.6831480418,55366.430284178,64847.4577386769,76539.8844575412,33767925302.0534,0.250087192131181,42212850924.9393,52769744284.6096,65966781462.228,82464228612.0479,103087475996.899,128868333412.854,161096653070.699,201384862698.881,251748637548.968,314707747436.44
"673",24,1,359647,355616,368761,368296,379178,388983,380656,373396,376642,"AE","AE","Activities",124.851623233383,255.400562531227,401.745375730094,505.188279758234,628.899401765079,789.16917222353,868.804013455027,989.289569528526,1178.66845587977,123.901836443097,253.457647619577,398.689168361337,501.345148669542,624.115160048823,783.165706384099,862.194739550875,981.763722922992,457921580.745531,0.249149646849825,572012580.873194,714529313.391407,892554039.486724,1114933563.21923,1392718866.75631,1739714280.56974,2173163479.19328,2714606392.58122,3390949616.62911,4235803516.0978
"674",24,1,359647,355616,368761,368296,379178,388983,380656,373396,376642,"AE","AE","Cost",12289.5690303437,26805.5000451875,38092.7496650038,50709.6101096694,64322.1022281677,79955.0220618011,92450.2236851997,103992.123480365,121656.040163217,12196.0782929304,26601.5819126827,37802.9657639177,50323.8456592329,63832.7831353309,79346.7782776622,91746.9248498206,103201.021669931,48222788771.5032,0.251407243417795,60346347166.4654,75517855957.9196,94503591953.1223,118262479499.137,147994523469.768,185201418656.233,231762396797.661,290029142104.462,362944569231.773,454191462895.792
"675",24,1,359647,355616,368761,368296,379178,388983,380656,373396,376642,"Elective","APC","Activities",392.15415093012,767.388244896458,1145.43455449611,1616.37549691254,1901.85858166974,2297.14416979433,2701.97352750061,3171.77046666083,3602.97455757283,389.170907119079,761.550473635277,1136.7208623484,1604.07920427852,1887.39052662102,2279.66904907623,2681.41873856265,3147.64178004036,1471591315.39196,0.252080505156384,1842550797.55971,2307021933.38486,2888577187.75937,3616731184.43296,4528438608.41967,5669969700.39977,7099258526.69794,8888843202.34373,11129547287.0464,13935089189.327
"676",24,1,359647,355616,368761,368296,379178,388983,380656,373396,376642,"Elective","APC","Cost",40013.802303516,81493.8795061645,114557.010859621,160052.904598556,201145.366008034,223538.276924787,268769.363237604,298788.430904186,355447.961093483,39709.4043319656,80873.9291343582,113685.53852445,158835.330244312,199615.187972586,221837.748753442,266724.747523161,296515.450406106,138557327646.759,0.251447137823389,173397171107.993,216997393489.771,271560766997.909,339843944604.658,425296731782.11,532236377714.362,666065691536.127,833546003275.242,1043138760042.93,1305433015608.36
"677",24,1,359647,355616,368761,368296,379178,388983,380656,373396,376642,"First","OPA","Activities",2277.21512332385,4724.35351406406,6697.61234201409,9014.61284001159,11345.8268876699,14178.379906689,16119.6710119222,17610.9708492427,21520.4200536657,2259.89160932571,4688.4138246624,6646.66143273346,8946.03575648434,11259.515502814,14070.520372353,15997.0434465419,17476.9984823359,8164621505.85208,0.251121671344628,10214934904.2979,12780126430.1418,15989493139.2747,20004801380.3628,25028440537.9169,31313624356.9482,39177154041.3229,49015386442.7058,61324212207.8009,76724050871.3165
"678",24,1,359647,355616,368761,368296,379178,388983,380656,373396,376642,"First","OPA","Cost",229301.837272165,475713.379298351,652045.828204468,904194.586976383,1173812.06146254,1305081.20192888,1589804.75530421,1851003.65288958,2001814.8228416,227557.463827997,472094.473336868,647085.504115351,897316.085501449,1164882.49241583,1295153.02595694,1577710.59491913,1836922.46777755,857800844292.37,0.25062176320063,1072784404363.91,1341647523319.74,1677893591207.89,2098410241499.45,2624317516142.3,3282028599236.18,4104576393651.64,5133272566620.3,6419782388256.11,8028719569765.21
"679",24,1,359647,355616,368761,368296,379178,388983,380656,373396,376642,"FollowUp","OPA","Activities",11521.3455091646,22506.1516603506,35079.8476457116,44428.9063979821,55647.0059831925,71425.0761489619,79537.0905098901,92824.3135927575,102848.863362728,11433.6988972301,22334.9400653902,34812.9838674419,44090.9212976619,55223.6811610311,70881.7224298462,78932.0260666118,92118.1689341254,43044130499.1781,0.251408156685543,53865776004.1084,67408071457.7376,84355010448.6548,105562548132.741,132101833773.822,165313312297.679,206874427418.02,258884345880.561,323969982073.135,405418678087.591
"680",24,1,359647,355616,368761,368296,379178,388983,380656,373396,376642,"FollowUp","OPA","Cost",1147052.87080208,2221437.21061043,3310802.6607454,4472806.29908915,5674001.78634487,6705147.73016807,7759454.30751066,9069240.03258043,10715961.3858388,1138326.86759737,2204538.01728441,3285616.31113309,4438780.21093455,5630837.81454245,6654139.49674584,7700425.62201789,9000247.3822824,4205096933138.24,0.251272509956996,5261722194140.36,6583848336558.44,8238188433261.67,10308218718386,12898390708940.6,16139401716782.1,20194789695362.1,25269185190169.4,31618636777471.5,39563531001965.3
"681",24,1,359647,355616,368761,368296,379178,388983,380656,373396,376642,"MHLD","APC","Activities",383.98594262178,827.887215190032,1224.11434321452,1551.40045216507,1964.97625195869,2361.56221281208,2698.24627344755,3008.16986784553,3632.46994351325,381.064837020485,821.589208640573,1214.8021083963,1539.59844576939,1950.02804032152,2343.59704314844,2677.71983894001,2985.28574403981,1384203549.60947,0.241779226405739,1718875213.02212,2134463532.31461,2650532473.9489,3291376165.06355,4087162548.0629,5075353547.12806,6302468601.4883,7826274584.40261,9718505199.05836,12068237867.9068
"682",24,1,359647,355616,368761,368296,379178,388983,380656,373396,376642,"MHLD","APC","Cost",37712.6324934574,80629.838965363,119229.079205393,159345.611066454,195062.420567922,242819.179409946,284058.268667313,317081.554582977,369317.946939679,37425.7402669763,80016.4616301795,118322.064931052,158133.417323501,193578.517471281,240971.975160141,281897.34529071,314669.412360176,146041937420.201,0.242949246465029,181522716068.732,225623523153.916,280438588088.944,348570931744.87,433255976951.899,538515190078.833,669347049718.457,831964411071.146,1034089537826.6,1285320811818.95
"683",24,1,359647,355616,368761,368296,379178,388983,380656,373396,376642,"MHLD","OPA","Activities",383.775434333452,817.412949829791,1207.809503438,1554.50133052373,2067.39539346724,2277.30346570752,2647.3353509457,3016.40811240428,3414.3109593797,380.855930136979,811.19462441398,1198.62130482401,1542.67573474069,2051.66804620366,2259.97927966022,2627.19621233726,2993.46131760035,1387457612.02783,0.241299019222263,1722249773.02261,2137826954.10874,2653682501.40209,3294013486.3177,4088855709.87107,5075492582.40431,6300203964.60834,7820437002.16855,9707500780.68132,12049911198.1591
"684",24,1,359647,355616,368761,368296,379178,388983,380656,373396,376642,"MHLD","OPA","Cost",40943.2083725217,79563.4217374103,119957.004117356,154930.107262348,188429.223983263,244686.524078415,288803.925827061,324229.117597163,344831.013328689,40631.740107576,78958.1569839443,119044.452282127,153751.503688886,186995.781764344,242825.114332093,286606.900697314,321762.601544389,149447761930.132,0.243896339163911,185897523961.13,231237249514.885,287635168149.898,357788332676.454,445051597211.8,553598052510.81,688618590886.467,856570144283.887,1065484466711.83,1325352227578.86
"685",24,1,359647,355616,368761,368296,379178,388983,380656,373396,376642,"NonElective","APC","Activities",102.917600096276,195.229218229908,291.313026301891,415.308277277253,491.919605759206,605.724873526197,705.112008417609,840.543798641134,952.683396794072,102.134672533719,193.744046249355,289.096913631071,412.148892517656,488.177413776971,601.116927962304,699.747992684986,834.149509356531,389451164.720569,0.250372596678785,486959064.111235,608880269.469036,761327203.602476,951942672.490627,1190283031.29145,1488297284.61858,1860926140.39852,2326851050.39753,2909430789.97032,3637872531.7124
"686",24,1,359647,355616,368761,368296,379178,388983,380656,373396,376642,"NonElective","APC","Cost",9884.83697734718,19404.8414246003,30511.7423676697,42670.0890568696,49712.5183013662,62696.9462009207,69705.1926657555,81078.3398616309,89532.3088596323,9809.63981657283,19257.2225024319,30279.6296477953,42345.4838504895,49334.3390516959,62219.9901970599,69174.9226580957,80461.5506346701,37577207324.5379,0.250738279121831,46999251623.2968,58783763095.3362,73523102694.1662,91958158939.399,115015589463.076,143854400437.23,179924205246.964,225038090842.951,281463754477.775,352037491910.702
"687",24,2,360257,361906,368467,363488,365087,374871,371506,358275,357841,"AE","AE","Activities",133.569945646937,265.176042131854,373.827874841615,536.724834753114,632.252572618967,793.195064074459,864.336865908139,990.387539523352,1195.43473695786,127.223125203879,252.575717133141,356.064759144155,511.221371852016,602.209934406914,755.504948804756,823.266317712098,943.327462857508,422895712.375757,0.251279412682184,529160698.607351,662127888.1679,828506995.027224,1036693746.14075,1297193541.80229,1623151573.12149,2031016147.10962,2541368691.70335,3179962323.96346,3979021389.08047
"688",24,2,360257,361906,368467,363488,365087,374871,371506,358275,357841,"AE","AE","Cost",13527.9453846677,27009.0029314112,36909.5805727307,51881.2244100075,64806.5859387864,80229.4107348183,93946.4348806662,108172.835087735,117130.25670349,12885.1402992562,25725.6207220268,35155.7542955011,49415.9930729616,61727.1823911624,76417.1634383175,89482.3980753419,103032.804837717,46136437594.5526,0.249833123369267,57662847899.931,72068937293.1377,90074144994.9861,112577649973.9,140703275888.451,175855614771.95,219790172272.449,274701037497.145,343330455687.834,429105775780.12
"689",24,2,360257,361906,368467,363488,365087,374871,371506,358275,357841,"Elective","APC","Activities",373.779727842959,789.202396519727,1117.24552989886,1573.33389680944,1916.61332093683,2352.36376837064,2803.90089946175,2998.39207964404,3582.85458927466,356.018899938265,751.702000156743,1064.1575636297,1498.5740569992,1825.54193097824,2240.58689833979,2670.66841619,2855.91799196498,1280248611.3559,0.251215386295658,1601866760.81215,2004280337.92375,2507786397.26005,3137780925.79473,3926039773.1794,4912321371.41078,6146372082.33816,7690435319.31958,9622390998.84422,12039683670.7067
"690",24,2,360257,361906,368467,363488,365087,374871,371506,358275,357841,"Elective","APC","Cost",40804.4696742174,81010.2103231181,111617.154381694,161633.816398124,188214.853312229,227655.757013617,270396.197442944,306038.726573777,353763.083557439,38865.5706124401,77160.8619050667,106313.46099622,153953.48977048,179271.480063827,216838.277036398,257547.827210073,291496.736332047,130851114417.1,0.252931201169128,163947443960.935,205414867890.583,257370697164.146,322467776743.609,404029938853.709,506221716596.266,634260983432.858,794685375827.243,995686102486.767,1247526184376.15
"691",24,2,360257,361906,368467,363488,365087,374871,371506,358275,357841,"First","OPA","Activities",2196.69051446983,4356.63812695478,6965.27794287165,9410.47517035836,11834.7901565759,14218.9173630396,16199.2348443743,18875.9275093917,20644.0321490489,2092.31074402984,4149.62449231384,6634.31001273371,8963.31921846481,11272.4384408418,13543.2794793764,15429.4985509723,17979.0032648093,8057158073.40545,0.250834260747151,10078169362.471,12606119524.1911,15768166195.9318,19723362507.0265,24670657560.9246,30858903712.3653,38599374012.5239,48281419458.2582,60392053615.8935,75540449739.6385
"692",24,2,360257,361906,368467,363488,365087,374871,371506,358275,357841,"First","OPA","Cost",223919.002945727,456142.410351459,662189.763751785,954241.14832352,1171756.3895532,1363045.42310492,1591285.71467975,1753411.62694233,1986321.48839771,213279.081677497,434467.968837369,630724.605108438,908898.633594973,1116078.24001529,1298277.82501779,1515672.86138584,1670095.06418509,748709517858.789,0.25128332449398,936847734586.63,1172261947878.21,1466831827318.84,1835422205361.1,2296633198974.3,2873738824355.81,3595861469867.36,4499441494435.44,5630076111523.34,7044820353981.07
"693",24,2,360257,361906,368467,363488,365087,374871,371506,358275,357841,"FollowUp","OPA","Activities",11971.5237319112,22473.6333347495,36074.5191903583,46030.4854194179,57171.0295730004,69919.0547962417,84276.9277124446,92660.3203797209,99051.5582817689,11402.674870079,21405.7575129248,34360.372383141,43843.2626542302,54454.4434616026,66596.7229334054,80272.3552385036,88257.3956589091,39558755103.7545,0.251050968591982,49490018888.8451,61914536066.5252,77458240315.9495,96904206572.6991,121232101493.413,151667537997.775,189743820316.078,237379190190.773,296973465811.746,371528942049.903
"694",24,2,360257,361906,368467,363488,365087,374871,371506,358275,357841,"FollowUp","OPA","Cost",1125394.88257989,2318655.42236344,3358882.31067881,4476262.27103188,5589856.22693249,6726733.51158133,8188651.04839774,8810711.88025398,10107693.4337101,1071919.68490218,2208480.26609016,3199278.86985991,4263564.47623473,5324243.97708826,6407100.45670862,7799552.30598737,8392054.77884804,3758142531986.21,0.249937887833765,4697444738609.08,5871514154792.87,7339028001027.85,9173329158357.61,11466091672601.4,14331902406959.7,17913987823194.9,22391372102404,27987824351378.8,34983042054824.9
"695",24,2,360257,361906,368467,363488,365087,374871,371506,358275,357841,"MHLD","APC","Activities",402.268248863021,760.143028991719,1139.91416765682,1517.73631056255,1914.29785959179,2394.809895821,2775.80424108634,3022.80911480542,3431.4098505002,383.15373673897,724.023441664748,1085.74905957375,1445.61829182417,1823.33649301704,2281.01612035438,2643.90682196315,2879.17480700969,1282892190.52228,0.2436713311855,1595496238.35433,1984272930.65558,2467783357.10378,3069111412.80668,3816965876.3219,4747051032.49488,5903771276.78841,7342351082.81816,9131471545.19975,11356549372.3011
"696",24,2,360257,361906,368467,363488,365087,374871,371506,358275,357841,"MHLD","APC","Cost",38195.0346901387,79569.7873497574,117199.846834837,151575.107961377,198594.919248323,248335.331962667,268322.063397153,308720.938899403,354048.330300298,36380.127707729,75788.8832657191,111630.881599343,144372.739275752,189158.318168132,236535.224131519,255572.249439796,294051.498429716,131132158974.485,0.244713242530219,163221934797.12,203164503713.379,252881548184.122,314765011816.321,391792178492.955,487668912889.944,607007953844.429,755550838471.333,940444134050.078,1170583267512
"697",24,2,360257,361906,368467,363488,365087,374871,371506,358275,357841,"MHLD","OPA","Activities",380.796976573634,798.431647425307,1236.92917110083,1578.67220822152,2039.20309228079,2289.01108044058,2761.96152615953,3043.27926102247,3538.27467182404,362.702711251696,760.492706313069,1178.15421756069,1503.65870877372,1942.30662495836,2180.24452933237,2630.72186897268,2898.67227676233,1292745596.61212,0.244793883207534,1609201811.20624,2003124571.43602,2493477213.82627,3103865183.6883,3863672394.95602,4809475763.95906,5986806012.41112,7452339504.19945,9276626630.41334,11547488086.3386
"698",24,2,360257,361906,368467,363488,365087,374871,371506,358275,357841,"MHLD","OPA","Cost",40643.0118410419,82195.5601007814,117318.730152711,162557.777390691,191059.553838602,230442.271570391,281353.078271058,312757.288926335,358123.272798891,38711.7847437273,78289.8876184758,111744.115958773,154833.547065341,181981.009437979,219492.385253795,267984.07179105,297896.05389731,132638145772.861,0.242759772660501,164837351886.792,204853229956.788,254583353489.867,316385950506.215,393191731924.081,488642867377.959,607265698774.807,754685381753.9,937892633458.68,1165575235937.07
"699",24,2,360257,361906,368467,363488,365087,374871,371506,358275,357841,"NonElective","APC","Activities",99.5477223476586,198.638887624618,319.392013111307,396.157137754802,498.588410117128,604.633082448991,728.428374237252,842.529784000265,911.314219340857,94.8175301161958,189.200197306552,304.215517018969,377.333006260342,474.897069234441,575.902834864849,693.815766778884,802.495439214999,359610873.255409,0.250759289491491,449786640.32635,562574818.67735,703645680.494687,880091371.389291,1100782458.36646,1376813885.51113,1722062757.20392,2153885990.66013,2693992911.32375,3369536659.6624
"700",24,2,360257,361906,368467,363488,365087,374871,371506,358275,357841,"NonElective","APC","Cost",10663.323457887,20784.9741303728,30097.5106586512,40968.3035319703,50123.9179230245,59091.8513142786,73239.8183990938,80840.3769407207,87511.2598983733,10156.6361264991,19797.3380414296,28667.3723516518,39021.6196045736,47742.1882201395,56283.9938421269,69759.6943756104,76999.0984666832,34490301073.8515,0.250244176824238,43121298074.4976,53912151814.7429,67403353866.4465,84270650669.9482,105358890277.292,131724339045.849,164687587838.094,205899697689.807,257424898046.552,321843979752.275
"701",25,1,363398,366281,358900,371677,372533,384666,394936,382969,377103,"AE","AE","Activities",127.777094430106,268.998847727037,370.939934350456,506.240216392666,621.84444929797,742.697079565795,859.164130609815,982.932140517623,1174.9824519633,125.952996689731,265.15872135313,365.644535366146,499.013321471263,612.967231828846,732.094615402238,846.899026631313,968.900170981484,463510002.141335,0.249155363263442,578996005.101098,723255965.080144,903459067.792138,1128560740.02154,1409747701.16646,1760993901.7604,2199754977.05821,2747835727.45772,3432473736.3207,4287692976.98591
